# Time-averaged data for fix 4
# TimeStep c_msdData1[1] c_msdData1[2] c_msdData1[3] c_msdData1[4]
14288000 27.2116 56.512 34.4466 118.17
14296000 27.5815 79.0682 12.5413 119.191
14304000 9.91065 87.5998 36.2096 133.72
14312000 11.763 87.3614 34.1017 133.226
14320000 11.6989 87.1243 30.9556 129.779
14328000 13.4211 85.9958 34.6711 134.088
14336000 12.9526 84.9593 34.4125 132.324
14344000 11.6033 86.0924 35.5009 133.197
14352000 13.4832 87.8142 34.2548 135.552
14360000 15.2472 84.4037 33.9357 133.587
14368000 11.1292 88.2708 35.3084 134.708
14376000 13.1981 85.9094 33.4267 132.534
14384000 10.9973 89.1798 33.3412 133.518
14392000 11.6053 90.9241 33.0519 135.581
14400000 12.2007 87.7641 32.598 132.563
14408000 12.029 86.7933 33.3129 132.135
14416000 12.982 84.5168 35.9906 133.489
14424000 10.0967 81.8621 34.3505 126.309
14432000 13.2152 86.244 32.3783 131.837
14440000 11.724 89.2591 35.9246 136.908
14448000 12.6549 86.9304 33.9336 133.519
14456000 10.7257 86.8063 33.6791 131.211
14464000 12.7088 85.18 34.257 132.146
14472000 12.205 87.119 33.0213 132.345
14480000 11.6001 84.0105 33.4044 129.015
14488000 0.145764 81.2351 33.456 114.837
14496000 0.0764505 81.3727 37.2815 118.731
14504000 0.0475498 83.6678 34.5653 118.281
14512000 0.162345 83.4854 35.9167 119.564
14520000 0.107698 81.5765 32.996 114.68
14528000 0.142995 81.9133 33.6397 115.696
14536000 0.231818 78.2914 33.8925 112.416
14544000 0.173562 79.7752 34.6879 114.637
14552000 0.0651157 81.4323 31.8339 113.331
14560000 0.0175517 83.1521 33.8632 117.033
14568000 0.134961 81.6646 33.1622 114.962
14576000 0.104349 84.9565 37.5093 122.57
14584000 0.0284244 81.9031 35.1646 117.096
14592000 0.116338 81.8209 33.8868 115.824
14600000 0.0336192 82.0859 32.5707 114.69
14608000 1.86303 80.6804 17.5491 100.093
14616000 2.24868 83.9776 16.1305 102.357
14624000 1.9828 85.0032 16.1308 103.117
14632000 2.05069 86.8692 16.3167 105.237
14640000 2.12874 75.99 16.943 95.0618
14648000 2.91349 82.6099 15.5607 101.084
14656000 2.40635 84.3297 16.3195 103.055
14664000 2.98787 82.0114 16.6889 101.688
14672000 1.5943 84.1937 17.6258 103.414
14680000 2.25413 81.7988 17.8537 101.907
14688000 3.3254 87.196 16.1974 106.719
14696000 1.85882 81.2849 16.3469 99.4906
14704000 2.44876 84.9022 16.4798 103.831
14712000 2.36756 80.1129 18.0902 100.571
14720000 2.69831 83.2754 20.2455 106.219
14728000 2.01875 87.2798 16.308 105.607
14736000 2.40267 85.4607 18.933 106.796
14744000 2.03139 79.7729 16.4684 98.2727
14752000 2.59304 80.2966 16.2837 99.1733
14760000 3.21515 81.4234 16.8493 101.488
14768000 3.05302 85.0949 16.7759 104.924
14776000 1.61176 79.9576 17.2167 98.786
14784000 3.18017 87.1843 15.873 106.237
14792000 2.27371 83.2188 16.198 101.69
14800000 3.41539 82.3669 17.8056 103.588
14808000 2.20828 80.5895 16.1038 98.9016
14816000 1.53726 84.2075 16.5808 102.326
14824000 2.31528 85.5691 18.1837 106.068
14832000 2.32279 82.0992 16.3304 100.752
14840000 2.67414 79.9109 15.7325 98.3175
14848000 2.76491 84.7482 16.0269 103.54
14856000 1.92399 83.0378 16.7561 101.718
14864000 3.31467 84.5578 16.6821 104.555
14872000 1.32571 84.0145 17.3362 102.676
14880000 2.59231 85.0279 16.9347 104.555
14888000 1.92341 79.2822 17.6067 98.8123
14896000 3.06355 80.2547 16.4325 99.7507
14904000 1.9036 83.4559 16.8815 102.241
14912000 2.39372 84.3558 17.3985 104.148
14920000 2.06371 79.9171 16.0407 98.0215
14928000 2.23262 84.4979 14.0504 100.781
14936000 2.27397 85.881 16.634 104.789
14944000 2.36137 82.9361 16.5733 101.871
14952000 2.78065 78.9271 16.5603 98.2681
14960000 2.4607 86.1461 15.1864 103.793
14968000 2.2646 82.5404 15.1431 99.9481
14976000 2.33851 81.8186 17.1593 101.316
14984000 2.51633 79.8691 16.6763 99.0617
14992000 2.94871 78.1668 15.4659 96.5814
15000000 2.52554 87.3603 14.6061 104.492
15008000 2.84006 84.476 15.8266 103.143
15016000 3.45394 83.8865 15.6238 102.964
15024000 2.80497 85.7749 18.0501 106.63
15032000 1.75589 85.4128 18.0179 105.187
15040000 1.79661 82.7052 17.6534 102.155
15048000 2.85189 82.5998 15.529 100.981
15056000 3.60186 80.6874 17.4659 101.755
15064000 2.16625 87.6442 16.9796 106.79
15072000 2.78868 85.9029 15.5463 104.238
15080000 2.16934 88.9306 16.3278 107.428
15088000 2.88534 83.3873 17.9502 104.223
15096000 3.03277 85.1871 16.9922 105.212
15104000 2.06026 84.4998 16.8032 103.363
15112000 1.87528 85.9114 16.9469 104.734
15120000 2.10808 83.4385 15.0608 100.607
15128000 1.86219 83.3224 17.0816 102.266
15136000 2.5162 79.267 16.7016 98.4847
15144000 2.16516 86.2265 17.3154 105.707
15152000 2.7356 78.7452 14.285 95.7658
15160000 2.18846 85.1819 17.6627 105.033
15168000 1.47906 80.3277 18.6263 100.433
15176000 3.17726 81.9616 16.6769 101.816
15184000 1.56021 83.2075 16.0025 100.77
15192000 3.23553 87.8025 14.827 105.865
15200000 2.66196 82.7387 17.163 102.564
15208000 2.56299 82.5167 16.7977 101.877
15216000 2.41645 85.6792 15.2169 103.313
15224000 1.90374 81.4558 16.1669 99.5265
15232000 2.86393 82.6845 16.9531 102.502
15240000 2.21813 78.6823 16.2109 97.1113
15248000 1.87414 77.7658 18.6688 98.3088
15256000 2.22201 82.6965 16.9675 101.886
15264000 2.22972 84.6913 17.5576 104.479
15272000 2.32331 85.2931 17.392 105.008
15280000 2.32532 84.2084 18.0272 104.561
15288000 1.40592 83.406 17.0487 101.861
15296000 3.0834 79.6191 15.3577 98.0602
15304000 2.47369 84.3585 16.0944 102.927
15312000 2.11457 82.9828 14.1088 99.2061
15320000 2.01676 85.9298 17.1983 105.145
15328000 2.87185 79.7862 16.0739 98.7319
15336000 1.83043 82.4766 14.3069 98.6139
15344000 3.74666 86.1629 16.0571 105.967
15352000 2.65153 87.697 16.2666 106.615
15360000 1.93851 81.1334 17.9827 101.055
15368000 1.97992 82.0765 15.9933 100.05
15376000 2.494 83.0296 16.0897 101.613
15384000 2.31066 83.0203 16.0063 101.337
15392000 2.96919 86.4285 15.2528 104.651
15400000 2.07989 84.7783 15.6946 102.553
15408000 2.17944 82.3911 17.0972 101.668
15416000 1.5109 70.5134 17.0539 89.0782
15424000 1.99896 79.3778 14.7655 96.1423
15432000 2.09455 75.6151 15.1379 92.8476
15440000 1.74142 78.3323 15.6838 95.7575
15448000 2.60782 78.3075 15.8391 96.7544
15456000 2.80074 76.8074 14.444 94.0521
15464000 2.60255 77.5418 12.7315 92.8759
15472000 1.73819 79.5027 15.0121 96.253
15480000 2.07489 75.3266 15.229 92.6305
15488000 2.99211 76.8884 13.2889 93.1694
15496000 1.9123 77.7456 15.4564 95.1143
15504000 2.10439 79.5296 13.3223 94.9563
15512000 2.58988 76.6269 16.8736 96.0904
15520000 2.68387 81.1403 12.8026 96.6268
15528000 2.14018 75.8836 14.4883 92.512
15536000 2.43488 77.833 13.945 94.2128
15544000 2.21757 79.4516 14.5865 96.2557
15552000 2.49595 79.6242 15.2768 97.397
15560000 1.96551 78.2953 16.8106 97.0714
15568000 2.83769 74.9384 15.5031 93.2792
15576000 2.28371 80.0305 15.2798 97.594
15584000 2.18936 76.2518 13.3442 91.7854
15592000 2.36545 79.8236 14.446 96.635
15600000 2.47938 77.4506 13.9658 93.8957
15608000 1.9048 78.0593 14.8157 94.7798
15616000 2.70441 77.2352 13.2712 93.2109
15624000 3.23333 81.1525 15.1342 99.52
15632000 1.89386 77.0734 14.6563 93.6236
15640000 2.57404 75.7435 14.716 93.0335
15648000 2.29505 82.4866 12.4442 97.2259
15656000 2.10446 81.6646 13.5523 97.3213
15664000 1.8734 76.58 14.4081 92.8615
15672000 2.14596 78.6469 13.828 94.6209
15680000 3.17333 79.2137 13.7634 96.1504
15688000 1.39189 76.8331 17.8196 96.0447
15696000 2.28675 77.8019 14.3408 94.4294
15704000 2.26644 79.9644 13.8822 96.113
15712000 2.6865 78.8099 13.7664 95.2628
15720000 2.68333 74.9109 15.0699 92.6641
15728000 2.49878 79.6122 14.2403 96.3513
15736000 2.45686 79.5037 13.4965 95.457
15744000 3.36358 80.6151 14.8344 98.813
15752000 3.19512 79.2013 14.2378 96.6342
15760000 1.15922 77.6231 15.0731 93.8555
15768000 2.37871 75.853 14.6228 92.8545
15776000 3.25269 79.5206 17.791 100.564
15784000 2.92233 78.6944 15.0569 96.6736
15792000 1.77465 78.6135 15.0899 95.478
15800000 1.6008 76.7202 14.5028 92.8238
15808000 1.90156 77.9503 14.6566 94.5085
15816000 2.76107 79.7969 15.3498 97.9077
15824000 3.3183 82.8692 15.7558 101.943
15832000 2.35966 75.3018 15.188 92.8495
15840000 3.0712 77.054 15.8429 95.9681
15848000 2.84568 78.979 14.8188 96.6435
15856000 2.82313 73.8478 14.7101 91.381
15864000 2.58979 79.1401 14.9002 96.6301
15872000 2.13443 78.681 15.6563 96.4718
15880000 2.24892 79.5461 13.6245 95.4195
15888000 2.65693 82.158 13.9113 98.7263
15896000 2.78868 76.2431 13.4366 92.4683
15904000 1.89752 77.7154 14.9232 94.5361
15912000 1.78526 78.0154 16.083 95.8836
15920000 3.16518 81.2307 12.9149 97.3108
15928000 1.88344 79.868 13.7978 95.5493
15936000 1.8847 78.3396 14.4994 94.7238
15944000 1.7449 78.6695 13.3292 93.7436
15952000 1.77289 81.2956 13.7443 96.8129
15960000 1.97593 71.4006 14.6588 88.0353
15968000 2.55458 79.4363 14.5899 96.5808
15976000 2.68146 78.3628 15.0924 96.1367
15984000 1.21347 76.3621 14.0356 91.6112
15992000 2.37031 76.7163 14.1865 93.2732
16000000 2.30496 75.3574 15.1844 92.8467
16008000 1.80201 79.9643 14.6517 96.418
16016000 3.12312 80.3211 14.0224 97.4666
16024000 1.7928 76.0142 15.1739 92.9809
16032000 10.474 105.478 13.9721 129.924
16040000 2.91676 79.5449 13.0852 95.5468
16048000 2.31973 77.8622 14.8884 95.0703
16056000 2.18531 78.1122 15.4385 95.736
16064000 2.70297 79.3297 16.5412 98.5739
16072000 3.11066 78.3876 13.66 95.1583
16080000 2.26633 74.4188 15.3213 92.0064
16088000 1.98894 76.6511 14.0362 92.6763
16096000 1.68663 77.319 13.1759 92.1815
16104000 3.23468 78.9505 14.9349 97.1201
16112000 2.16712 75.1813 13.0616 90.41
16120000 1.77948 79.7076 14.1664 95.6535
16128000 1.48089 77.9471 14.5889 94.0168
16136000 2.03746 77.5087 13.2513 92.7974
16144000 2.34682 79.6926 17.2506 99.29
16152000 2.46593 77.0328 15.9426 95.4413
16160000 2.14776 74.4611 15.933 92.5418
16168000 2.88757 74.803 14.3595 92.05
16176000 3.15442 78.7292 14.3195 96.2031
16184000 3.72599 79.015 13.6995 96.4405
16192000 1.88333 79.0324 15.7129 96.6287
16200000 3.37784 79.7079 15.6327 98.7184
16208000 3.1853 77.9355 14.531 95.6518
16216000 1.99567 80.5222 13.1212 95.6391
16224000 2.94152 84.1074 13.24 100.289
16232000 3.09203 77.1784 15.7914 96.0618
16240000 2.62674 78.3323 14.8149 95.774
16248000 3.7651 82.9507 13.2647 99.9805
16256000 3.37817 79.2815 16.8592 99.5188
16264000 2.36107 81.2583 13.0682 96.6876
16272000 2.38844 80.8515 14.0874 97.3274
16280000 2.41315 78.0766 14.5119 95.0017
16288000 2.46691 73.8364 13.6174 89.9208
16296000 2.54977 81.0998 14.4169 98.0665
16304000 10.7793 112.848 14.1975 137.825
16312000 11.0817 112.791 14.9865 138.859
16320000 11.6394 110.569 14.5742 136.782
16328000 10.3233 112.304 15.9726 138.6
16336000 10.3637 111.112 13.2738 134.75
16344000 11.2361 117.159 13.2152 141.61
16352000 11.3458 113.381 13.5583 138.286
16360000 12.3875 113.862 16.1916 142.442
16368000 9.08317 111.638 15.4257 136.147
16376000 11.2 110.074 12.8534 134.127
16384000 11.8425 114.266 13.9409 140.049
16392000 12.2261 114.537 13.793 140.556
16400000 11.2591 115.031 13.7532 140.044
16408000 10.5096 112.396 15.4905 138.396
16416000 10.5182 109.118 16.4444 136.081
16424000 11.5235 113.152 14.6008 139.276
16432000 11.0934 113.733 13.9325 138.759
16440000 10.1362 111.292 15.8571 137.286
16448000 10.4718 115.168 12.5882 138.228
16456000 11.1616 110.66 14.0799 135.901
16464000 10.9981 109.718 13.6058 134.322
16472000 11.166 110.22 13.4204 134.806
16480000 11.3815 114.951 14.9902 141.323
16488000 10.3906 108.378 15.6689 134.438
16496000 11.1643 113.632 13.8318 138.628
16504000 9.12203 115.643 15.2608 140.026
16512000 10.1436 115.689 14.3554 140.188
16520000 9.58504 110.179 15.3734 135.137
16528000 10.7408 113.492 15.5344 139.768
16536000 12.3161 116.466 13.843 142.625
16544000 11.45 111.425 15.4072 138.283
16552000 11.2618 114.483 15.5696 141.314
16560000 9.80933 109.253 14.8242 133.886
16568000 11.5156 108.029 12.657 132.201
16576000 11.943 114.616 14.2352 140.794
16584000 8.55213 114.577 14.6086 137.738
16592000 24.1412 150.809 16.6696 191.62
16600000 28.3475 157.654 14.5483 200.55
16608000 23.8967 148.609 13.9129 186.418
16616000 25.0444 147.779 14.6916 187.515
16624000 25.7049 154.792 15.1582 195.655
16632000 22.0184 146.479 14.673 183.17
16640000 29.3411 156.786 14.4313 200.558
16648000 22.8735 157.626 14.348 194.848
16656000 24.1776 157.845 13.1011 195.123
16664000 27.0299 156.317 14.1761 197.523
16672000 25.9875 145.988 13.3047 185.281
16680000 22.9305 152.13 14.7724 189.833
16688000 29.4237 158.13 16.3054 203.859
16696000 23.8535 150.744 15.287 189.885
16704000 26.5637 156.327 15.4913 198.382
16712000 26.224 155.743 12.9939 194.961
16720000 28.8701 160.669 13.5817 203.121
16728000 29.2694 162.083 14.6448 205.997
16736000 25.3338 151.49 14.068 190.891
16744000 26.2358 155.432 14.1383 195.806
16752000 26.0948 145.466 16.3146 187.876
16760000 25.198 153.684 13.7098 192.592
16768000 24.7315 150.945 13.0453 188.722
16776000 24.1677 157.214 12.9402 194.322
16784000 26.7379 151.247 15.112 193.097
16792000 23.3396 148.125 17.9183 189.383
16800000 26.5978 148.145 13.7983 188.541
16808000 26.0749 155.257 12.5527 193.885
16816000 24.6795 155.159 16.5787 196.417
16824000 29.3402 159.399 14.7894 203.528
16832000 24.4988 154.4 14.6887 193.588
16840000 23.4804 156.157 13.8824 193.519
16848000 23.395 158.978 15.5657 197.938
16856000 27.8669 149.828 15.1764 192.871
16864000 26.1575 148.661 17.1899 192.009
16872000 28.5509 153.458 13.9894 195.999
16880000 25.0361 154.669 13.4428 193.148
16888000 26.1349 152.732 15.2655 194.132
16896000 28.1212 152.809 15.9751 196.905
16904000 24.113 157.542 14.5849 196.24
16912000 27.9481 154.23 14.9636 197.141
16920000 26.7243 151.126 15.5073 193.357
16928000 22.4732 154.713 14.7027 191.889
16936000 24.5283 150.899 15.0835 190.511
16944000 24.3974 151.79 14.7523 190.94
16952000 25.5802 148.334 14.4371 188.351
16960000 27.5774 156.236 16.7563 200.57
16968000 24.3662 154.234 16.306 194.906
16976000 27.1998 161.782 13.608 202.59
16984000 22.8464 153.598 14.223 190.668
16992000 27.3351 160.267 14.6891 202.291
17000000 24.2081 160.897 13.9469 199.052
17008000 26.2942 155.286 13.5339 195.114
17016000 23.1534 156.593 13.7735 193.52
17024000 22.6749 151.624 14.99 189.289
17032000 22.0317 151.657 14.7909 188.479
17040000 24.5997 154.208 13.9217 192.73
17048000 23.9614 155.71 13.7537 193.425
17056000 23.9789 153.067 15.0903 192.136
17064000 25.8978 143.564 14.5311 183.993
17072000 24.2683 151.922 13.5405 189.731
17080000 25.8795 153.017 14.3887 193.286
17088000 26.9965 163.088 14.18 204.265
17096000 25.5937 148.228 15.0871 188.909
17104000 24.2325 153.166 15.4655 192.864
17112000 25.033 148.204 16.0593 189.296
17120000 25.5533 153.751 13.7836 193.088
17128000 25.6283 159.18 15.1024 199.911
17136000 24.849 150.817 14.6506 190.316
17144000 26.2016 157.99 13.3013 197.493
17152000 25.2581 156.687 14.5085 196.454
17160000 25.3034 156.958 15.0905 197.352
17168000 27.8558 156.029 14.3687 198.254
17176000 26.0836 154.836 15.8695 196.789
17184000 27.4203 153.641 14.7185 195.78
17192000 25.0324 150.533 13.706 189.271
17200000 27.8143 154.357 15.0202 197.191
17208000 22.5855 153.153 15.2358 190.974
17216000 23.5827 154.446 14.1537 192.183
17224000 24.0097 152.705 14.4044 191.119
17232000 25.244 156.022 13.1693 194.435
17240000 25.0039 148.359 15.3783 188.741
17248000 27.3529 145.417 13.8059 186.576
17256000 28.2005 158.27 12.9758 199.446
17264000 23.8471 153.382 15.3301 192.56
17272000 23.251 156.336 16.62 196.207
17280000 23.2267 151.258 14.372 188.857
17288000 23.6515 154.159 13.4596 191.27
17296000 26.492 153.01 14.5358 194.038
17304000 26.5993 149.221 13.6399 189.46
17312000 28.2899 154.534 13.4524 196.276
17320000 25.013 157.309 12.8209 195.143
17328000 25.9313 156.484 16.4525 198.867
17336000 25.7524 154.854 14.2445 194.851
17344000 27.8297 152.087 15.3014 195.218
17352000 23.6776 154.642 14.654 192.974
17360000 28.1925 153.221 14.5035 195.917
17368000 26.2773 152.89 15.0061 194.174
17376000 29.0894 159.157 14.0513 202.297
17384000 24.5 153.456 16.5457 194.501
17392000 27.0666 152.586 14.7455 194.398
17400000 26.9842 154.792 14.9092 196.685
17408000 27.5757 153.33 14.6396 195.545
17416000 22.8285 150.029 14.2648 187.122
17424000 24.9511 151.996 14.6167 191.564
17432000 26.4533 149.168 13.5116 189.133
17440000 27.6058 153.648 13.6179 194.871
17448000 25.602 150.33 14.6137 190.546
17456000 24.5636 148.649 15.6943 188.906
17464000 29.9513 154.951 14.408 199.31
17472000 24.5701 150.755 13.5556 188.881
17480000 24.76 150.689 15.0033 190.453
17488000 25.4727 155.051 14.1171 194.64
17496000 23.8145 146.878 14.9087 185.602
17504000 23.498 151.813 13.8653 189.176
17512000 25.6786 153.289 15.9276 194.895
17520000 26.1635 155.349 13.5554 195.068
17528000 22.8007 153.001 15.3301 191.132
17536000 26.4785 151.118 13.5993 191.196
17544000 23.6031 152.098 15.8198 191.521
17552000 25.566 154.622 15.6711 195.86
17560000 21.6089 152.018 12.1351 185.762
17568000 27.0706 153.967 14.2691 195.307
17576000 25.781 146.18 13.1186 185.08
17584000 23.7837 149.923 15.3203 189.027
17592000 25.2011 153.614 14.6329 193.448
17600000 25.0814 157.968 15.7116 198.761
17608000 23.4087 153.031 15.2459 191.686
17616000 27.3903 152.525 13.2719 193.187
17624000 21.8846 148.071 14.4871 184.443
17632000 27.6725 153.389 14.8848 195.946
17640000 28.6084 155.605 15.1723 199.385
17648000 25.8434 156.82 14.1837 196.847
17656000 26.8868 151.276 12.9951 191.158
17664000 23.7139 149.052 13.1699 185.936
17672000 25.8553 159.561 14.0201 199.436
17680000 24.6027 157.651 13.959 196.213
17688000 26.2602 146.821 16.5039 189.585
17696000 45.1762 196.175 16.1559 257.507
17704000 47.5317 200.941 14.3106 262.783
17712000 50.1882 203.848 15.4523 269.489
17720000 41.9424 194.797 14.4778 251.218
17728000 45.7359 200.537 14.2545 260.527
17736000 46.5909 198.689 14.0242 259.304
17744000 46.9384 192.785 14.5673 254.29
17752000 49.2663 200.687 14.1826 264.136
17760000 46.3084 200.419 14.0524 260.78
17768000 50.0612 208.386 14.4349 272.882
17776000 48.641 212.596 11.5345 272.771
17784000 46.3145 204.15 13.5393 264.004
17792000 46.4672 201.824 15.648 263.939
17800000 51.7652 193.227 14.4149 259.407
17808000 49.8632 203.352 16.0284 269.244
17816000 46.7815 198.82 14.8089 260.411
17824000 46.4309 206.498 14.5081 267.437
17832000 46.2986 200.028 16.585 262.912
17840000 51.5654 204.315 15.435 271.315
17848000 43.7846 199.473 14.6096 257.867
17856000 84.0926 212.266 30.0559 326.414
17864000 76.586 222.262 32.6054 331.453
17872000 76.6556 213.61 35.4607 325.727
17880000 79.7013 208.273 32.4557 320.429
17888000 74.0697 216.576 33.5526 324.198
17896000 77.6319 217.205 32.7284 327.566
17904000 71.2058 216.542 33.6094 321.358
17912000 72.5411 208.251 32.4949 313.287
17920000 80.1724 215.139 33.5385 328.85
17928000 73.8464 216.584 33.1077 323.538
17936000 76.6813 212.617 33.6295 322.928
17944000 79.8672 221.675 33.9103 335.453
17952000 78.3371 217.481 34.4754 330.293
17960000 78.2502 212.366 33.3444 323.961
17968000 78.4412 223.648 33.8842 335.973
17976000 77.5941 216.162 32.9266 326.683
17984000 80.7936 208.436 31.843 321.072
17992000 71.8003 212.229 33.2473 317.277
18000000 78.881 114.078 28.5981 221.557
18008000 77.5963 119.769 30.7837 228.149
18016000 82.1157 118.443 29.5423 230.101
18024000 81.2768 117.886 28.391 227.554
18032000 79.5586 121.923 28.4783 229.96
18040000 83.1082 117.326 26.4247 226.858
18048000 78.4307 119.329 28.8011 226.56
18056000 85.2405 116.113 29.2148 230.568
18064000 77.5025 115.115 28.6945 221.312
18072000 81.319 119.345 28.051 228.715
18080000 79.3117 119.645 30.3854 229.342
18088000 80.3751 117.198 30.1908 227.764
18096000 77.2905 117.288 30.1515 224.73
18104000 82.2635 119.794 26.3559 228.414
18112000 86.3371 112.435 29.6916 228.464
18120000 50.2474 150.6 30.6273 231.474
18128000 48.3659 156.723 29.8336 234.923
18136000 46.6148 154.382 32.2357 233.232
18144000 51.197 158.4 29.0001 238.597
18152000 45.2993 157.915 29.0581 232.273
18160000 49.3751 160.633 26.4277 236.435
18168000 50.8105 155.491 29.6913 235.993
18176000 47.8259 149.687 28.9044 226.418
18184000 48.1549 151.669 29.1487 228.972
18192000 53.4633 161.085 31.3727 245.921
18200000 52.17 152.998 26.7564 231.925
18208000 52.4771 157.014 30.5466 240.037
18216000 46.8596 153.682 28.8891 229.431
18224000 48.9427 152.708 24.2103 225.861
18232000 50.2832 152.437 27.5731 230.294
18240000 47.3784 160.917 27.3015 235.597
18248000 53.5815 156.163 29.0521 238.797
18256000 48.5805 153.013 28.5453 230.139
18264000 50.9229 155.911 30.5127 237.346
18272000 51.5342 153.99 29.7538 235.278
18280000 47.848 154.604 27.1312 229.584
18288000 49.3805 151.627 27.3126 228.32
18296000 49.4371 153.018 28.7142 231.169
18304000 47.4012 155.171 31.1366 233.709
18312000 48.1473 155.444 28.0391 231.631
18320000 50.1777 156.443 28.2801 234.901
18328000 50.3846 147.834 27.4538 225.673
18336000 51.4468 153.251 30.3329 235.03
18344000 49.9564 155.457 29.7792 235.192
18352000 49.0517 156.985 27.7237 233.761
18360000 47.5652 154.164 31.7388 233.468
18368000 49.8552 152.734 28.6243 231.213
18376000 50.4764 154.755 28.6906 233.922
18384000 45.5096 153.3 27.2396 226.05
18392000 28.8332 112.695 28.9798 170.508
18400000 29.2851 112.478 27.1253 168.889
18408000 30.2994 113.707 30.4805 174.487
18416000 30.9196 120.726 27.4949 179.141
18424000 26.8447 114.329 29.0298 170.203
18432000 27.7321 111.103 26.6939 165.529
18440000 25.7048 109.833 30.934 166.472
18448000 27.8511 112.058 30.4467 170.356
18456000 26.8828 112.162 28.515 167.56
18464000 27.9976 113.257 28.956 170.211
18472000 29.0664 111.525 28.0059 168.597
18480000 29.2127 115.165 28.7861 173.164
18488000 27.5288 116.426 28.7793 172.734
18496000 29.4634 113.408 30.3877 173.259
18504000 25.6391 117.106 28.472 171.217
18512000 29.6008 110.798 29.1677 169.567
18520000 24.5331 115.835 28.4407 168.808
18528000 27.9199 114.51 28.3879 170.818
18536000 27.7453 113.497 29.0728 170.315
18544000 26.2713 111.374 30.3669 168.012
18552000 28.4108 109.698 30.4125 168.521
18560000 29.1873 110.851 29.5134 169.552
18568000 26.5265 110.746 30.0325 167.305
18576000 26.1717 119.047 28.6746 173.893
18584000 24.7456 114.38 27.565 166.691
18592000 30.3917 110.01 31.3691 171.771
18600000 26.6788 109.458 27.9841 164.121
18608000 26.1554 109.626 29.5118 165.293
18616000 25.118 110.909 27.5128 163.54
18624000 27.9044 115.399 26.8662 170.17
18632000 26.0698 118.784 26.6279 171.482
18640000 27.4589 114.211 28.6966 170.366
18648000 25.2074 109.223 29.0125 163.442
18656000 26.1455 114.724 29.1688 170.038
18664000 27.797 110.493 29.412 167.702
18672000 29.0347 114.819 27.8059 171.66
18680000 27.3896 111.493 27.771 166.653
18688000 29.2548 118.092 27.202 174.549
18696000 27.6866 112.938 30.1835 170.808
18704000 25.9549 113.19 29.642 168.787
18712000 28.726 114.677 30.0367 173.439
18720000 26.5121 115.287 28.8979 170.697
18728000 27.6333 112.707 27.9533 168.294
18736000 28.611 114.12 28.167 170.898
18744000 27.8576 111.763 27.7276 167.348
18752000 27.3582 114.819 30.2872 172.464
18760000 28.4914 112.677 27.9125 169.081
18768000 25.2241 110.375 30.0289 165.628
18776000 26.0893 109.5 28.4031 163.992
18784000 29.1363 113.521 29.0858 171.744
18792000 28.9464 114.913 29.8175 173.677
18800000 29.7134 110.077 30.0963 169.887
18808000 29.2275 114.79 28.3902 172.407
18816000 27.6713 112.154 28.8601 168.686
18824000 29.1262 111.103 27.8609 168.09
18832000 30.3706 115.165 26.7882 172.324
18840000 27.0323 118.562 29.4423 175.037
18848000 26.938 112.05 28.5377 167.525
18856000 25.9701 114.868 30.014 170.852
18864000 28.8346 115.93 28.6986 173.463
18872000 25.1998 113.454 31.2594 169.913
18880000 28.1133 119.201 28.5105 175.825
18888000 26.6967 115.671 29.6692 172.037
18896000 30.9776 115.651 27.6093 174.238
18904000 28.8653 112.964 29.6479 171.477
18912000 25.7301 110.911 28.7594 165.401
18920000 27.1042 114.535 28.2725 169.911
18928000 24.4246 118.327 27.9335 170.685
18936000 29.1804 115.883 29.7725 174.836
18944000 27.5032 115.176 27.7771 170.456
18952000 29.1212 112.218 29.1005 170.44
18960000 27.7758 113.191 29.6657 170.633
18968000 30.7273 115.391 30.1633 176.281
18976000 25.1666 109.658 27.3525 162.177
18984000 26.2406 113.123 28.6983 168.062
18992000 26.0326 111.332 31.1175 168.482
19000000 27.0619 113.854 29.3139 170.23
19008000 26.9838 112.275 30.3862 169.645
19016000 24.8548 110.361 30.0275 165.243
19024000 27.9341 108.608 27.4286 163.971
19032000 29.2036 113.257 31.6319 174.092
19040000 24.8067 114.809 27.8402 167.455
19048000 27.3136 111.82 30.9209 170.054
19056000 22.9736 116.093 31.1127 170.18
19064000 25.7492 112.115 29.6615 167.526
19072000 29.2796 114.73 29.6084 173.618
19080000 26.9589 114.676 28.5279 170.163
19088000 27.5031 108.717 28.4748 164.695
19096000 28.9715 117.044 30.1694 176.185
19104000 29.9811 112.431 28.0169 170.429
19112000 27.4129 112.017 30.3874 169.817
19120000 28.9031 114.65 29.4036 172.956
19128000 27.0149 114.229 30.844 172.088
19136000 26.3951 114.096 27.6178 168.109
19144000 27.5474 115.653 27.748 170.948
19152000 27.9613 116.257 27.3566 171.575
19160000 27.4768 112.656 27.7464 167.879
19168000 25.5436 116.995 28.9549 171.493
19176000 25.2808 114.688 31.2094 171.178
19184000 25.1002 119.186 27.6323 171.918
19192000 29.5404 116.005 28.908 174.454
19200000 27.992 107.066 31.4315 166.49
19208000 29.7459 111.626 26.9438 168.315
19216000 30.4136 118.732 29.6914 178.837
19224000 28.0318 112.258 28.8609 169.15
19232000 28.0934 118.962 26.596 173.651
19240000 28.0033 116.026 29.1221 173.152
19248000 31.1015 118.528 26.7517 176.381
19256000 28.6435 118.292 27.3971 174.333
